Date,Open,High,Low,Close,Adj. Close,Volume
"Mar 19, 2025","1,603.00","1,603.00","1,572.80","1,586.55","1,564.54","7,387,068"
"Mar 18, 2025","1,590.05","1,590.05","1,590.05","1,590.05","1,567.99",-
"Mar 17, 2025","1,545.15","1,594.00","1,545.15","1,590.05","1,567.99","7,526,032"
"Mar 13, 2025","1,599.25","1,606.05","1,570.30","1,579.85","1,557.93","7,822,888"
"Mar 12, 2025","1,636.90","1,636.90","1,563.80","1,590.85","1,568.78","14,870,008"
"Mar 11, 2025","1,680.00","1,680.00","1,637.05","1,661.60","1,638.55","12,671,234"
"Mar 10, 2025","1,686.00","1,719.00","1,676.20","1,701.45","1,677.84","7,558,981"
"Mar 7, 2025","1,703.10","1,705.00","1,675.50","1,686.00","1,662.61","8,019,331"
"Mar 6, 2025","1,715.00","1,722.30","1,691.10","1,715.85","1,692.04","10,610,547"
"Mar 5, 2025","1,692.45","1,732.95","1,692.45","1,711.50","1,687.75","8,180,782"
"Mar 4, 2025","1,695.00","1,699.00","1,670.00","1,688.30","1,664.88","6,759,673"
"Mar 3, 2025","1,692.30","1,728.60","1,692.30","1,708.60","1,684.89","7,504,969"
"Feb 28, 2025","1,755.05","1,755.10","1,682.45","1,687.70","1,664.28","12,182,167"
"Feb 27, 2025","1,755.20","1,775.85","1,751.10","1,764.30","1,739.82","5,757,079"
"Feb 25, 2025","1,745.15","1,778.45","1,745.15","1,767.70","1,743.17","5,092,963"
"Feb 24, 2025","1,800.05","1,808.00","1,750.25","1,764.10","1,739.62","7,594,720"
"Feb 21, 2025","1,821.80","1,829.85","1,806.20","1,815.00","1,789.82","3,379,879"
"Feb 20, 2025","1,805.55","1,831.00","1,805.55","1,825.15","1,799.83","2,218,020"
"Feb 19, 2025","1,847.40","1,849.20","1,805.90","1,810.80","1,785.68","4,611,411"
"Feb 18, 2025","1,842.30","1,861.65","1,837.60","1,851.95","1,826.25","4,365,260"
"Feb 17, 2025","1,838.55","1,852.75","1,822.15","1,842.30","1,816.74","4,428,956"
"Feb 14, 2025","1,854.00","1,859.30","1,828.35","1,856.40","1,830.64","5,292,961"
"Feb 13, 2025","1,868.50","1,873.50","1,835.65","1,843.25","1,817.68","5,237,744"
"Feb 12, 2025","1,885.00","1,894.60","1,847.00","1,863.15","1,837.30","5,633,947"
"Feb 11, 2025","1,883.10","1,903.00","1,870.00","1,875.65","1,849.63","4,411,601"
"Feb 10, 2025","1,905.00","1,905.00","1,878.60","1,880.30","1,854.21","3,828,734"
"Feb 7, 2025","1,919.30","1,923.70","1,889.45","1,903.65","1,877.24","4,126,260"
"Feb 6, 2025","1,917.00","1,924.00","1,900.00","1,915.65","1,889.07","4,765,255"
"Feb 5, 2025","1,906.00","1,919.70","1,894.30","1,897.05","1,870.73","4,996,744"
"Feb 4, 2025","1,889.00","1,911.20","1,875.00","1,898.80","1,872.45","7,334,787"
"Feb 3, 2025","1,836.00","1,876.55","1,832.40","1,863.30","1,837.45","4,823,228"
"Feb 1, 2025","1,880.30","1,890.60","1,846.00","1,851.35","1,825.66","1,701,402"
"Jan 31, 2025","1,871.00","1,897.45","1,871.00","1,879.80","1,853.72","5,820,470"
"Jan 30, 2025","1,873.15","1,887.20","1,844.00","1,859.95","1,834.14","7,336,056"
"Jan 29, 2025","1,845.00","1,888.65","1,840.50","1,881.25","1,855.15","5,145,155"
"Jan 28, 2025","1,830.00","1,863.50","1,824.90","1,829.75","1,804.36","6,999,495"
"Jan 27, 2025","1,848.75","1,863.00","1,812.00","1,822.00","1,796.72","7,652,371"
"Jan 24, 2025","1,865.50","1,894.90","1,864.25","1,875.45","1,849.43","4,887,027"
"Jan 23, 2025","1,858.00","1,879.55","1,852.70","1,865.45","1,839.57","5,907,471"
"Jan 22, 2025","1,807.40","1,865.80","1,805.15","1,856.45","1,830.69","8,373,913"
"Jan 21, 2025","1,819.05","1,831.65","1,793.05","1,800.70","1,775.72","7,169,109"
"Jan 20, 2025","1,822.95","1,827.95","1,793.15","1,813.30","1,788.14","4,333,011"
"Jan 17, 2025","1,851.00","1,858.00","1,812.00","1,815.45","1,790.26","16,409,953"
"Jan 16, 2025","1,965.95","1,966.95","1,916.85","1,928.45","1,901.69","7,533,579"
"Jan 15, 2025","1,947.00","1,958.05","1,937.10","1,949.65","1,922.60","2,985,439"
"Jan 14, 2025","1,968.85","1,971.80","1,931.10","1,940.05","1,913.13","5,792,162"
"Jan 13, 2025","1,956.00","1,982.80","1,949.00","1,962.20","1,934.97","5,804,152"
"Jan 10, 2025","1,937.00","1,977.80","1,932.25","1,966.95","1,939.66","8,036,913"
"Jan 9, 2025","1,934.05","1,951.85","1,910.55","1,917.30","1,890.70","6,833,503"
"Jan 8, 2025","1,930.00","1,938.60","1,888.75","1,933.15","1,906.33","5,482,050"
"Jan 7, 2025","1,945.00","1,958.55","1,923.65","1,930.85","1,904.06","4,294,832"
"Jan 6, 2025","1,952.00","1,973.00","1,928.00","1,937.85","1,910.96","7,164,403"
"Jan 3, 2025","1,952.95","1,952.95","1,922.00","1,938.75","1,911.85","6,218,003"
"Jan 2, 2025","1,887.00","1,962.65","1,885.30","1,957.85","1,930.69","7,083,645"
"Jan 1, 2025","1,874.00","1,892.95","1,874.00","1,882.50","1,856.38","1,838,368"
"Dec 31, 2024","1,892.30","1,897.00","1,845.05","1,880.00","1,853.92","3,613,063"
"Dec 30, 2024","1,915.70","1,916.00","1,886.50","1,906.00","1,879.55","7,789,055"
"Dec 27, 2024","1,909.40","1,924.15","1,903.90","1,916.75","1,890.16","3,937,500"
"Dec 26, 2024","1,909.05","1,919.75","1,902.30","1,907.40","1,880.94","3,623,321"
"Dec 24, 2024","1,927.05","1,942.00","1,840.00","1,909.05","1,882.56","2,360,544"
"Dec 23, 2024","1,930.05","1,940.00","1,909.00","1,924.30","1,897.60","2,781,793"
"Dec 20, 2024","1,975.15","1,979.95","1,911.25","1,922.15","1,895.48","11,056,720"
"Dec 19, 2024","1,934.00","1,959.75","1,920.00","1,946.20","1,919.20","5,323,592"
"Dec 18, 2024","1,966.80","1,984.95","1,961.60","1,979.15","1,951.69","3,064,095"
"Dec 17, 2024","1,968.00","1,982.00","1,958.00","1,976.60","1,949.17","5,811,050"
"Dec 16, 2024","1,995.45","1,999.60","1,977.60","1,980.05","1,952.58","3,119,221"
"Dec 13, 2024","1,969.75","2,006.45","1,953.80","1,999.70","1,971.95","5,362,693"
"Dec 12, 2024","1,975.20","1,998.80","1,970.55","1,987.00","1,959.43","6,462,130"
"Dec 11, 2024","1,955.00","1,978.00","1,952.00","1,974.15","1,946.76","5,025,612"
"Dec 10, 2024","1,939.00","1,965.60","1,932.00","1,948.55","1,921.51","6,174,921"
"Dec 9, 2024","1,924.20","1,930.20","1,897.20","1,923.65","1,896.96","4,274,645"
"Dec 6, 2024","1,932.80","1,937.95","1,912.40","1,922.40","1,895.73","3,573,331"
"Dec 5, 2024","1,900.00","1,949.90","1,888.95","1,934.85","1,908.00","9,050,038"
"Dec 4, 2024","1,884.00","1,913.95","1,875.00","1,889.25","1,863.04","4,705,573"
"Dec 3, 2024","1,887.00","1,899.75","1,871.15","1,892.10","1,865.85","4,715,792"
"Dec 2, 2024","1,859.00","1,882.80","1,835.20","1,879.80","1,853.72","2,868,263"
"Nov 29, 2024","1,851.10","1,877.00","1,845.00","1,857.85","1,832.07","5,244,346"
"Nov 28, 2024","1,914.90","1,914.90","1,851.65","1,856.65","1,830.89","8,468,790"
"Nov 27, 2024","1,930.10","1,941.40","1,911.75","1,924.50","1,897.80","4,447,143"
"Nov 26, 2024","1,904.95","1,938.60","1,897.30","1,924.15","1,897.45","6,850,495"
"Nov 25, 2024","1,916.00","1,919.30","1,882.00","1,889.70","1,863.48","12,764,638"
"Nov 22, 2024","1,854.10","1,914.05","1,834.00","1,902.25","1,875.86","6,301,486"
"Nov 21, 2024","1,842.00","1,867.00","1,820.60","1,834.05","1,808.60","5,436,504"
"Nov 19, 2024","1,825.50","1,859.70","1,820.55","1,824.75","1,799.43","4,669,769"
"Nov 18, 2024","1,849.20","1,849.20","1,795.00","1,811.45","1,786.32","4,839,244"
"Nov 14, 2024","1,865.60","1,876.00","1,856.00","1,864.55","1,838.68","4,311,431"
"Nov 13, 2024","1,861.10","1,873.20","1,856.30","1,868.40","1,842.48","4,257,495"
"Nov 12, 2024","1,871.10","1,881.00","1,861.00","1,868.80","1,842.87","5,012,450"
"Nov 11, 2024","1,829.00","1,868.00","1,822.55","1,860.10","1,834.29","3,804,234"
"Nov 8, 2024","1,818.00","1,840.60","1,813.15","1,829.95","1,804.56","4,210,960"
"Nov 7, 2024","1,812.95","1,825.70","1,787.00","1,803.05","1,778.03","4,550,965"
"Nov 6, 2024","1,764.00","1,827.20","1,762.65","1,823.70","1,798.40","10,421,494"
"Nov 5, 2024","1,760.00","1,768.45","1,745.00","1,754.20","1,729.86","3,160,880"
"Nov 4, 2024","1,724.50","1,767.00","1,718.00","1,763.65","1,739.18","7,336,722"
"Nov 1, 2024","1,764.50","1,766.00","1,752.05","1,760.85","1,736.42","371,966"
"Oct 31, 2024","1,787.90","1,787.90","1,746.50","1,757.25","1,732.87","7,395,236"
"Oct 30, 2024","1,832.00","1,839.00","1,796.35","1,802.10","1,777.10","5,919,715"
"Oct 29, 2024","1,846.00","1,851.60","1,829.00","1,839.30","1,813.78","4,621,252"
"Oct 28, 2024","1,859.70","1,881.90","1,857.00","1,865.35","1,818.76","7,018,940"
"Oct 25, 2024","1,863.45","1,876.35","1,846.40","1,862.05","1,815.54","4,689,120"
"Oct 24, 2024","1,861.40","1,884.00","1,860.00","1,863.35","1,816.81","2,906,475"
"Oct 23, 2024","1,845.25","1,886.00","1,844.00","1,873.40","1,826.61","4,311,910"
"Oct 22, 2024","1,858.20","1,877.80","1,846.95","1,851.60","1,805.35","4,125,240"
"Oct 21, 2024","1,891.10","1,898.80","1,838.00","1,852.75","1,806.47","4,654,601"
"Oct 18, 2024","1,893.80","1,936.85","1,869.25","1,879.60","1,832.65","10,526,196"
"Oct 17, 2024","1,935.20","1,978.00","1,930.15","1,968.10","1,918.94","8,162,822"
"Oct 16, 2024","1,955.00","1,959.55","1,916.35","1,920.10","1,872.14","3,111,512"
"Oct 15, 2024","1,960.00","1,991.45","1,951.75","1,959.30","1,910.36","5,353,705"
"Oct 14, 2024","1,932.15","1,969.50","1,931.10","1,958.90","1,909.97","3,751,378"
"Oct 11, 2024","1,918.00","1,947.00","1,910.10","1,935.10","1,886.77","4,709,431"
"Oct 10, 2024","1,957.90","1,964.00","1,914.10","1,919.00","1,871.07","4,782,119"
"Oct 9, 2024","1,952.55","1,977.00","1,945.10","1,952.75","1,903.98","4,857,163"
"Oct 8, 2024","1,937.90","1,957.95","1,906.35","1,948.55","1,899.88","5,637,391"
"Oct 7, 2024","1,923.20","1,942.00","1,916.05","1,934.30","1,885.99","6,112,575"
"Oct 4, 2024","1,889.55","1,954.10","1,886.00","1,918.15","1,870.24","10,001,483"
"Oct 3, 2024","1,889.50","1,911.85","1,881.00","1,893.40","1,846.11","7,503,887"
"Oct 1, 2024","1,875.00","1,908.95","1,875.00","1,904.35","1,856.79","4,029,072"
"Sep 30, 2024","1,880.00","1,901.25","1,870.50","1,875.60","1,828.75","6,986,955"
"Sep 27, 2024","1,932.10","1,974.60","1,903.30","1,906.75","1,859.13","14,908,931"
"Sep 26, 2024","1,897.80","1,917.95","1,893.00","1,900.25","1,852.79","8,952,803"
"Sep 25, 2024","1,886.35","1,901.60","1,876.80","1,895.30","1,847.96","4,268,341"
"Sep 24, 2024","1,888.00","1,910.90","1,871.40","1,898.60","1,851.18","7,277,616"
"Sep 23, 2024","1,909.00","1,918.90","1,878.45","1,896.45","1,849.08","3,636,672"
"Sep 20, 2024","1,905.00","1,915.00","1,867.40","1,905.75","1,858.15","15,242,974"
"Sep 19, 2024","1,910.60","1,924.90","1,878.80","1,894.20","1,846.89","7,976,570"
"Sep 18, 2024","1,938.75","1,938.75","1,881.30","1,892.15","1,844.89","6,385,468"
"Sep 17, 2024","1,947.75","1,958.45","1,942.15","1,952.55","1,903.78","2,793,127"
"Sep 16, 2024","1,945.75","1,952.00","1,933.05","1,950.25","1,901.54","1,570,181"
"Sep 13, 2024","1,950.45","1,958.60","1,935.65","1,944.10","1,895.54","3,843,127"
"Sep 12, 2024","1,925.00","1,956.40","1,910.80","1,950.45","1,901.73","8,555,092"
"Sep 11, 2024","1,914.70","1,926.00","1,905.00","1,910.15","1,862.44","5,312,946"
"Sep 10, 2024","1,904.90","1,935.00","1,896.00","1,912.30","1,864.54","6,909,600"
"Sep 9, 2024","1,890.00","1,920.85","1,889.00","1,894.65","1,847.33","4,772,612"
"Sep 6, 2024","1,922.00","1,936.50","1,896.85","1,901.85","1,854.35","5,848,106"
"Sep 5, 2024","1,926.25","1,940.00","1,909.60","1,933.15","1,884.87","4,081,810"
"Sep 4, 2024","1,921.10","1,927.20","1,900.05","1,922.45","1,874.43","4,778,310"
"Sep 3, 2024","1,967.00","1,967.00","1,936.45","1,941.25","1,892.76","4,694,322"
