Date,Open,High,Low,Close,Adj. Close,Volume
"Jan 2, 2025","1,221.25","1,244.45","1,220.00","1,241.80","1,236.86","15,486,276"
"Jan 1, 2025","1,214.85","1,226.30","1,211.60","1,221.25","1,216.39","5,892,590"
"Dec 31, 2024","1,208.00","1,219.10","1,206.15","1,215.45","1,210.61","6,405,475"
"Dec 30, 2024","1,216.40","1,223.20","1,208.10","1,210.70","1,205.88","8,818,766"
"Dec 27, 2024","1,218.30","1,227.90","1,217.00","1,221.05","1,216.19","7,000,397"
"Dec 26, 2024","1,224.25","1,227.70","1,214.25","1,216.55","1,211.71","10,016,178"
"Dec 24, 2024","1,222.30","1,233.55","1,221.00","1,222.75","1,217.89","6,734,917"
"Dec 23, 2024","1,215.00","1,227.20","1,213.20","1,222.30","1,217.44","10,052,824"
"Dec 20, 2024","1,224.00","1,239.50","1,201.50","1,205.30","1,200.51","20,312,896"
"Dec 19, 2024","1,239.00","1,244.90","1,229.00","1,230.45","1,225.56","14,244,653"
"Dec 18, 2024","1,240.65","1,259.95","1,240.65","1,253.25","1,248.26","12,670,179"
"Dec 17, 2024","1,261.05","1,263.90","1,242.80","1,245.30","1,240.35","17,462,791"
"Dec 16, 2024","1,275.00","1,281.00","1,266.55","1,268.30","1,263.25","9,486,781"
"Dec 13, 2024","1,260.00","1,275.20","1,239.60","1,272.85","1,267.79","28,630,222"
"Dec 12, 2024","1,270.00","1,278.20","1,260.60","1,262.90","1,257.88","20,906,813"
"Dec 11, 2024","1,285.00","1,290.00","1,276.05","1,278.20","1,273.12","11,724,373"
"Dec 10, 2024","1,289.25","1,294.90","1,280.20","1,284.85","1,279.74","16,043,729"
"Dec 9, 2024","1,303.00","1,315.00","1,293.10","1,295.15","1,290.00","14,650,002"
"Dec 6, 2024","1,323.90","1,323.90","1,310.00","1,311.55","1,306.33","9,037,514"
"Dec 5, 2024","1,314.35","1,329.95","1,306.15","1,322.05","1,316.79","16,858,723"
"Dec 4, 2024","1,326.00","1,328.40","1,304.05","1,308.95","1,303.74","19,608,540"
"Dec 3, 2024","1,317.00","1,326.80","1,307.00","1,323.30","1,318.04","16,869,482"
"Dec 2, 2024","1,288.00","1,311.35","1,277.05","1,309.15","1,303.94","11,024,152"
"Nov 29, 2024","1,280.00","1,299.50","1,275.25","1,292.20","1,287.06","13,202,307"
"Nov 28, 2024","1,289.95","1,296.60","1,269.05","1,270.80","1,265.74","15,027,412"
"Nov 27, 2024","1,293.50","1,303.85","1,286.00","1,293.20","1,288.06","9,572,746"
"Nov 26, 2024","1,294.95","1,297.85","1,284.20","1,295.70","1,290.55","9,247,557"
"Nov 25, 2024","1,290.00","1,304.45","1,282.45","1,287.00","1,281.88","28,923,341"
"Nov 22, 2024","1,229.40","1,268.85","1,222.45","1,265.40","1,260.37","20,471,957"
"Nov 21, 2024","1,241.65","1,243.95","1,217.25","1,223.00","1,218.13","19,433,843"
"Nov 19, 2024","1,260.75","1,281.50","1,235.15","1,241.65","1,236.71","14,183,746"
"Nov 18, 2024","1,267.60","1,272.90","1,243.90","1,260.75","1,255.73","13,620,611"
"Nov 14, 2024","1,253.60","1,272.60","1,251.10","1,267.60","1,262.56","12,612,633"
"Nov 13, 2024","1,270.25","1,275.45","1,249.50","1,252.05","1,247.07","14,633,633"
"Nov 12, 2024","1,275.55","1,289.30","1,267.50","1,274.25","1,269.18","10,671,091"
"Nov 11, 2024","1,278.95","1,286.00","1,267.00","1,272.70","1,267.64","9,056,552"
"Nov 8, 2024","1,297.65","1,301.65","1,275.00","1,283.75","1,278.64","19,814,406"
"Nov 7, 2024","1,324.00","1,324.00","1,302.60","1,305.65","1,300.46","9,611,974"
"Nov 6, 2024","1,310.00","1,328.30","1,300.20","1,325.35","1,320.08","21,625,209"
"Nov 5, 2024","1,293.00","1,309.55","1,286.15","1,305.30","1,300.11","16,267,479"
"Nov 4, 2024","1,337.85","1,340.00","1,285.10","1,302.15","1,296.97","19,796,890"
"Nov 1, 2024","1,333.05","1,341.95","1,333.00","1,338.65","1,333.32","2,127,335"
"Oct 31, 2024","1,340.00","1,343.00","1,326.15","1,332.05","1,326.75","9,331,650"
"Oct 30, 2024","1,335.00","1,350.00","1,325.35","1,343.90","1,338.55","11,984,423"
"Oct 29, 2024","1,328.10","1,343.20","1,320.30","1,340.00","1,334.67","12,008,361"
"Oct 28, 2024","1,337.00","1,353.00","1,322.10","1,334.35","1,329.04","10,824,350"
"Oct 25, 2024","1,343.50","1,344.35","1,322.00","1,327.85","1,322.57","18,597,496"
"Oct 24, 2024","1,335.28","1,343.70","1,323.13","1,339.80","1,334.47","22,155,934"
"Oct 23, 2024","1,337.50","1,357.47","1,335.00","1,338.53","1,333.20","17,214,742"
"Oct 22, 2024","1,369.20","1,376.00","1,340.22","1,343.35","1,338.01","15,831,960"
"Oct 21, 2024","1,367.13","1,374.00","1,357.72","1,369.20","1,363.75","14,067,408"
"Oct 18, 2024","1,352.18","1,368.43","1,341.32","1,359.30","1,353.89","12,082,452"
"Oct 17, 2024","1,365.70","1,368.45","1,352.05","1,356.43","1,351.03","15,543,660"
"Oct 16, 2024","1,340.00","1,364.00","1,337.63","1,354.07","1,348.69","20,034,438"
"Oct 15, 2024","1,358.53","1,371.70","1,340.70","1,344.03","1,338.68","33,762,794"
"Oct 14, 2024","1,379.45","1,380.07","1,368.25","1,372.53","1,367.07","12,221,432"
"Oct 11, 2024","1,370.00","1,383.28","1,368.82","1,372.10","1,366.64","7,980,122"
"Oct 10, 2024","1,380.03","1,386.00","1,369.43","1,371.05","1,365.60","22,358,646"
"Oct 9, 2024","1,397.53","1,400.97","1,372.50","1,374.60","1,369.13","14,310,610"
"Oct 8, 2024","1,372.97","1,401.00","1,365.10","1,397.35","1,391.79","17,020,808"
"Oct 7, 2024","1,393.50","1,396.50","1,361.38","1,370.72","1,365.27","22,181,340"
"Oct 4, 2024","1,403.93","1,417.35","1,381.78","1,386.53","1,381.01","37,072,876"
"Oct 3, 2024","1,436.57","1,449.40","1,402.07","1,406.97","1,401.38","37,757,294"
