Date,Open,High,Low,Close,Adj. Close,Volume
"Nov 18, 2024","1,260.00","1,262.60","1,249.40","1,253.45","1,243.85","6,195,554"
"Nov 14, 2024","1,253.75","1,267.70","1,243.05","1,256.95","1,247.33","9,506,892"
"Nov 13, 2024","1,270.60","1,276.25","1,250.00","1,253.70","1,244.10","12,260,404"
"Nov 12, 2024","1,276.15","1,295.00","1,264.50","1,270.60","1,260.87","13,486,168"
"Nov 11, 2024","1,262.00","1,275.90","1,246.65","1,269.30","1,259.58","8,387,780"
"Nov 8, 2024","1,270.00","1,275.00","1,252.70","1,258.85","1,249.21","11,195,808"
"Nov 7, 2024","1,297.15","1,302.80","1,275.25","1,278.70","1,268.91","9,909,035"
"Nov 6, 2024","1,300.25","1,315.00","1,292.70","1,302.35","1,292.38","12,037,405"
"Nov 5, 2024","1,273.00","1,301.30","1,263.10","1,296.70","1,286.77","16,431,920"
"Nov 4, 2024","1,290.10","1,291.80","1,270.05","1,277.20","1,267.42","14,309,121"
"Nov 1, 2024","1,289.95","1,296.20","1,286.25","1,291.80","1,281.91","1,007,022"
"Oct 31, 2024","1,307.25","1,318.95","1,288.55","1,292.25","1,282.36","23,497,314"
"Oct 30, 2024","1,324.00","1,330.90","1,305.60","1,312.15","1,302.10","15,055,031"
"Oct 29, 2024","1,301.35","1,335.35","1,299.25","1,331.85","1,321.65","20,656,117"
"Oct 28, 2024","1,285.50","1,307.80","1,280.60","1,292.85","1,282.95","24,096,412"
"Oct 25, 2024","1,247.25","1,268.90","1,234.20","1,255.45","1,245.84","13,546,055"
"Oct 24, 2024","1,250.25","1,260.45","1,241.05","1,252.75","1,243.16","12,223,031"
"Oct 23, 2024","1,261.00","1,267.95","1,243.05","1,251.60","1,242.02","14,055,447"
"Oct 22, 2024","1,266.60","1,284.90","1,259.75","1,267.50","1,257.79","20,090,801"
"Oct 21, 2024","1,264.50","1,272.35","1,250.55","1,259.05","1,249.41","7,742,775"
"Oct 18, 2024","1,227.95","1,268.90","1,225.25","1,264.50","1,254.82","11,018,126"
"Oct 17, 2024","1,249.45","1,256.95","1,224.40","1,231.25","1,221.82","8,459,497"
"Oct 16, 2024","1,248.50","1,254.95","1,241.60","1,243.15","1,233.63","7,869,727"
"Oct 15, 2024","1,238.95","1,258.30","1,235.40","1,255.50","1,245.89","11,657,338"
"Oct 14, 2024","1,221.00","1,237.90","1,217.40","1,231.75","1,222.32","11,833,929"
"Oct 11, 2024","1,237.00","1,240.80","1,222.00","1,223.00","1,213.64","8,472,512"
"Oct 10, 2024","1,246.75","1,254.70","1,238.00","1,243.50","1,233.98","9,118,195"
"Oct 9, 2024","1,243.05","1,265.10","1,232.65","1,244.15","1,234.62","14,765,997"
"Oct 8, 2024","1,241.00","1,247.80","1,229.75","1,236.60","1,227.13","12,219,259"
"Oct 7, 2024","1,241.55","1,262.95","1,225.00","1,233.90","1,224.45","20,667,247"
"Oct 4, 2024","1,247.10","1,264.40","1,236.20","1,239.75","1,230.26","13,488,887"
"Oct 3, 2024","1,253.60","1,265.75","1,248.15","1,256.35","1,246.73","17,648,551"
"Oct 1, 2024","1,269.80","1,280.25","1,267.60","1,274.40","1,264.64","10,972,413"
"Sep 30, 2024","1,292.10","1,296.80","1,270.90","1,273.00","1,263.25","12,622,212"
"Sep 27, 2024","1,333.00","1,333.00","1,303.85","1,306.60","1,296.60","17,117,379"
"Sep 26, 2024","1,320.00","1,333.35","1,316.90","1,329.05","1,318.87","11,100,869"
"Sep 25, 2024","1,310.75","1,327.75","1,310.10","1,323.85","1,313.71","8,728,019"
"Sep 24, 2024","1,321.00","1,331.40","1,315.45","1,318.60","1,308.50","13,886,037"
"Sep 23, 2024","1,331.00","1,331.80","1,308.50","1,321.90","1,311.78","11,380,409"
"Sep 20, 2024","1,295.00","1,362.35","1,291.55","1,338.45","1,328.20","73,257,767"
"Sep 19, 2024","1,288.35","1,300.00","1,285.35","1,292.00","1,282.11","13,172,268"
"Sep 18, 2024","1,262.00","1,295.35","1,262.00","1,288.35","1,278.49","12,466,597"
"Sep 17, 2024","1,259.95","1,272.25","1,258.40","1,268.10","1,258.39","11,513,121"
"Sep 16, 2024","1,251.00","1,265.60","1,244.70","1,262.85","1,253.18","8,973,335"
"Sep 13, 2024","1,252.00","1,255.95","1,242.05","1,250.35","1,240.78","9,877,288"
"Sep 12, 2024","1,238.00","1,257.00","1,226.35","1,252.15","1,242.56","15,376,442"
"Sep 11, 2024","1,231.50","1,239.30","1,226.40","1,236.35","1,226.88","11,993,242"
"Sep 10, 2024","1,236.95","1,241.35","1,227.00","1,237.30","1,227.83","15,545,130"
"Sep 9, 2024","1,202.90","1,238.30","1,200.45","1,235.00","1,225.54","13,863,250"
"Sep 6, 2024","1,225.95","1,233.90","1,205.00","1,208.15","1,198.90","10,170,479"
"Sep 5, 2024","1,238.00","1,244.85","1,231.30","1,235.95","1,226.49","9,142,811"
"Sep 4, 2024","1,239.85","1,243.70","1,232.80","1,236.35","1,226.88","13,505,843"
"Sep 3, 2024","1,227.20","1,250.95","1,220.40","1,247.70","1,238.15","19,114,907"
"Sep 2, 2024","1,239.00","1,239.20","1,222.50","1,229.95","1,220.53","12,516,759"
"Aug 30, 2024","1,230.00","1,235.55","1,218.90","1,229.20","1,219.79","21,211,148"
"Aug 29, 2024","1,218.95","1,235.00","1,217.00","1,221.90","1,212.54","10,806,748"
"Aug 28, 2024","1,222.65","1,226.40","1,217.30","1,223.85","1,214.48","12,291,305"
